,mode,dest_type,region,duration,suburb
0,walking,all,Auckland,11.086050724637682,Ellerslie Central
0,walking,supermarket,Auckland,3.8,Ellerslie West
0,walking,ece,Auckland,5.52,Ellerslie West
0,walking,pharmacy,Auckland,2.28,Ellerslie West
0,walking,doctor,Auckland,8.04,Ellerslie West
0,walking,primary_school,Auckland,0.96,Ellerslie West
0,walking,greenspace,Auckland,5.0,Ellerslie West
0,walking,all,Auckland,8.04,Ellerslie West
0,walking,supermarket,Auckland,10.667441860465116,Ellerslie South
0,walking,ece,Auckland,4.57093023255814,Ellerslie South
0,walking,pharmacy,Auckland,10.667441860465116,Ellerslie South
0,walking,doctor,Auckland,14.424418604651162,Ellerslie South
0,walking,primary_school,Auckland,15.225581395348836,Ellerslie South
0,walking,greenspace,Auckland,2.552325581395349,Ellerslie South
0,walking,all,Auckland,15.918604651162791,Ellerslie South
0,walking,supermarket,Auckland,16.78494623655914,Penrose
0,walking,ece,Auckland,7.32258064516129,Penrose
0,walking,pharmacy,Auckland,13.71326164874552,Penrose
0,walking,doctor,Auckland,15.437275985663083,Penrose
0,walking,primary_school,Auckland,11.308243727598565,Penrose
0,walking,greenspace,Auckland,4.204301075268817,Penrose
0,walking,all,Auckland,19.706093189964157,Penrose
0,walking,supermarket,Auckland,14.816261879619852,Orakei East
0,walking,ece,Auckland,7.21752903907075,Orakei East
0,walking,pharmacy,Auckland,13.025343189017951,Orakei East
0,walking,doctor,Auckland,8.481520591341077,Orakei East
0,walking,primary_school,Auckland,11.81414994720169,Orakei East
0,walking,greenspace,Auckland,0.6821541710665259,Orakei East
0,walking,all,Auckland,15.111932418162619,Orakei East
0,walking,supermarket,Auckland,11.930540242557884,Meadowbank West
0,walking,ece,Auckland,4.693495038588754,Meadowbank West
0,walking,pharmacy,Auckland,10.814773980154355,Meadowbank West
0,walking,doctor,Auckland,8.799338478500552,Meadowbank West
0,walking,primary_school,Auckland,8.57662624035281,Meadowbank West
0,walking,greenspace,Auckland,3.2513781697905184,Meadowbank West
0,walking,all,Auckland,12.550165380374862,Meadowbank West
0,walking,supermarket,Auckland,11.35054347826087,Remuera Waiatarua
0,walking,ece,Auckland,8.724184782608695,Remuera Waiatarua
0,walking,pharmacy,Auckland,9.54211956521739,Remuera Waiatarua
0,walking,doctor,Auckland,8.11820652173913,Remuera Waiatarua
0,walking,primary_school,Auckland,13.705163043478262,Remuera Waiatarua
0,walking,greenspace,Auckland,4.4415760869565215,Remuera Waiatarua
0,walking,all,Auckland,15.17663043478261,Remuera Waiatarua
0,walking,supermarket,Auckland,10.791479820627803,Mount Wellington East
0,walking,ece,Auckland,6.815022421524664,Mount Wellington East
0,walking,pharmacy,Auckland,8.420403587443946,Mount Wellington East
0,walking,doctor,Auckland,10.20627802690583,Mount Wellington East
0,walking,primary_school,Auckland,7.677130044843049,Mount Wellington East
0,walking,greenspace,Auckland,4.161434977578475,Mount Wellington East
0,walking,all,Auckland,12.389013452914797,Mount Wellington East
0,walking,supermarket,Auckland,16.30454140694568,Ellerslie East
0,walking,ece,Auckland,4.6562778272484415,Ellerslie East
0,walking,pharmacy,Auckland,14.70080142475512,Ellerslie East
0,walking,doctor,Auckland,13.882457702582368,Ellerslie East
0,walking,primary_school,Auckland,19.53873552983081,Ellerslie East
0,walking,greenspace,Auckland,1.7827248441674086,Ellerslie East
0,walking,all,Auckland,19.841495992876226,Ellerslie East
0,walking,supermarket,Auckland,13.808612440191387,Mount Wellington North West
0,walking,ece,Auckland,5.880382775119617,Mount Wellington North West
0,walking,pharmacy,Auckland,8.408612440191387,Mount Wellington North West
0,walking,doctor,Auckland,7.337799043062201,Mount Wellington North West
0,walking,primary_school,Auckland,10.638277511961723,Mount Wellington North West
0,walking,greenspace,Auckland,7.23444976076555,Mount Wellington North West
0,walking,all,Auckland,16.308133971291866,Mount Wellington North West
0,walking,supermarket,Auckland,14.267100977198696,Mount Roskill White Swan
0,walking,ece,Auckland,4.83257328990228,Mount Roskill White Swan
0,walking,pharmacy,Auckland,6.581107491856677,Mount Roskill White Swan
0,walking,doctor,Auckland,6.258631921824104,Mount Roskill White Swan
0,walking,primary_school,Auckland,7.816938110749185,Mount Roskill White Swan
0,walking,greenspace,Auckland,3.237133550488599,Mount Roskill White Swan
0,walking,all,Auckland,14.267100977198696,Mount Roskill White Swan
0,walking,supermarket,Auckland,12.505190311418685,Mission Bay
0,walking,ece,Auckland,9.329411764705883,Mission Bay
0,walking,pharmacy,Auckland,5.824221453287198,Mission Bay
0,walking,doctor,Auckland,6.011764705882353,Mission Bay
0,walking,primary_school,Auckland,10.096193771626298,Mission Bay
0,walking,greenspace,Auckland,2.160553633217993,Mission Bay
0,walking,all,Auckland,14.991695501730105,Mission Bay
0,walking,supermarket,Auckland,11.97803247373448,Saint Johns West
0,walking,ece,Auckland,9.89875835721108,Saint Johns West
0,walking,pharmacy,Auckland,11.180515759312321,Saint Johns West
0,walking,doctor,Auckland,10.242597898758357,Saint Johns West
0,walking,primary_school,Auckland,15.789875835721109,Saint Johns West
0,walking,greenspace,Auckland,1.9512893982808024,Saint Johns West
0,walking,all,Auckland,16.055396370582617,Saint Johns West
0,walking,supermarket,Auckland,16.259627329192547,Meadowbank East
0,walking,ece,Auckland,15.10807453416149,Meadowbank East
0,walking,pharmacy,Auckland,15.26086956521739,Meadowbank East
0,walking,doctor,Auckland,11.41863354037267,Meadowbank East
0,walking,primary_school,Auckland,17.014906832298138,Meadowbank East
0,walking,greenspace,Auckland,4.545341614906833,Meadowbank East
0,walking,all,Auckland,18.61242236024845,Meadowbank East
0,walking,supermarket,Auckland,13.665151515151516,Stonefields West
0,walking,ece,Auckland,5.262121212121212,Stonefields West
0,walking,pharmacy,Auckland,8.453030303030303,Stonefields West
0,walking,doctor,Auckland,8.453030303030303,Stonefields West
0,walking,primary_school,Auckland,5.9803030303030305,Stonefields West
0,walking,greenspace,Auckland,1.3681818181818182,Stonefields West
0,walking,all,Auckland,13.665151515151516,Stonefields West
0,walking,supermarket,Auckland,9.524087591240876,Mount Wellington North East
0,walking,ece,Auckland,4.748905109489051,Mount Wellington North East
0,walking,pharmacy,Auckland,10.537226277372262,Mount Wellington North East
0,walking,doctor,Auckland,11.43941605839416,Mount Wellington North East
0,walking,primary_school,Auckland,10.383941605839416,Mount Wellington North East
0,walking,greenspace,Auckland,3.6145985401459853,Mount Wellington North East
0,walking,all,Auckland,12.687591240875912,Mount Wellington North East
0,walking,supermarket,Auckland,16.002886002886004,Mount Wellington Ferndale
0,walking,ece,Auckland,4.684704184704184,Mount Wellington Ferndale
0,walking,pharmacy,Auckland,10.417027417027416,Mount Wellington Ferndale
0,walking,doctor,Auckland,8.23953823953824,Mount Wellington Ferndale
0,walking,primary_school,Auckland,8.526695526695526,Mount Wellington Ferndale
0,walking,greenspace,Auckland,2.66017316017316,Mount Wellington Ferndale
0,walking,all,Auckland,16.162337662337663,Mount Wellington Ferndale
0,walking,supermarket,Auckland,20.303314121037463,Kohimarama
0,walking,ece,Auckland,4.8429394812680115,Kohimarama
0,walking,pharmacy,Auckland,10.659942363112393,Kohimarama
0,walking,doctor,Auckland,11.696685878962535,Kohimarama
0,walking,primary_school,Auckland,7.333573487031701,Kohimarama
0,walking,greenspace,Auckland,3.4855907780979827,Kohimarama
0,walking,all,Auckland,20.303314121037463,Kohimarama
0,walking,supermarket,Auckland,24.141449683321603,Saint Heliers South
0,walking,ece,Auckland,6.750879662209711,Saint Heliers South
0,walking,pharmacy,Auckland,8.117522871217453,Saint Heliers South
0,walking,doctor,Auckland,10.851513019000704,Saint Heliers South
0,walking,primary_school,Auckland,9.498240675580577,Saint Heliers South
0,walking,greenspace,Auckland,4.422237860661506,Saint Heliers South
0,walking,all,Auckland,24.141449683321603,Saint Heliers South
0,walking,supermarket,Auckland,29.967632027257242,Saint Heliers West
0,walking,ece,Auckland,5.4471890971039185,Saint Heliers West
0,walking,pharmacy,Auckland,12.423339011925043,Saint Heliers West
0,walking,doctor,Auckland,12.672061328790459,Saint Heliers West
0,walking,primary_school,Auckland,7.494889267461669,Saint Heliers West
0,walking,greenspace,Auckland,3.4437819420783646,Saint Heliers West
0,walking,all,Auckland,29.967632027257242,Saint Heliers West
0,walking,supermarket,Auckland,9.100452488687782,Mount Roskill Central North
0,walking,ece,Auckland,4.811764705882353,Mount Roskill Central North
0,walking,pharmacy,Auckland,6.702262443438914,Mount Roskill Central North
0,walking,doctor,Auckland,7.49683257918552,Mount Roskill Central North
0,walking,primary_school,Auckland,7.609049773755656,Mount Roskill Central North
0,walking,greenspace,Auckland,2.842533936651584,Mount Roskill Central North
0,walking,all,Auckland,11.339366515837105,Mount Roskill Central North
0,walking,supermarket,Auckland,11.808045977011494,Saint Johns East
0,walking,ece,Auckland,5.273563218390804,Saint Johns East
0,walking,pharmacy,Auckland,14.824137931034484,Saint Johns East
0,walking,doctor,Auckland,14.777011494252873,Saint Johns East
0,walking,primary_school,Auckland,18.50689655172414,Saint Johns East
0,walking,greenspace,Auckland,3.185057471264368,Saint Johns East
0,walking,all,Auckland,18.64712643678161,Saint Johns East
0,walking,supermarket,Auckland,17.40066225165563,Stonefields East
0,walking,ece,Auckland,5.541390728476821,Stonefields East
0,walking,pharmacy,Auckland,5.408940397350993,Stonefields East
0,walking,doctor,Auckland,5.408940397350993,Stonefields East
0,walking,primary_school,Auckland,4.75,Stonefields East
0,walking,greenspace,Auckland,1.5016556291390728,Stonefields East
0,walking,all,Auckland,17.40066225165563,Stonefields East
0,walking,supermarket,Auckland,6.885087719298245,Panmure East
0,walking,ece,Auckland,2.564035087719298,Panmure East
0,walking,pharmacy,Auckland,6.0964912280701755,Panmure East
0,walking,doctor,Auckland,5.866666666666666,Panmure East
0,walking,primary_school,Auckland,5.873684210526315,Panmure East
0,walking,greenspace,Auckland,1.7894736842105263,Panmure East
0,walking,all,Auckland,7.609649122807017,Panmure East
0,walking,supermarket,Auckland,43.12595419847328,Saint Heliers North
0,walking,ece,Auckland,5.922137404580153,Saint Heliers North
0,walking,pharmacy,Auckland,8.01908396946565,Saint Heliers North
0,walking,doctor,Auckland,7.512977099236641,Saint Heliers North
0,walking,primary_school,Auckland,9.46793893129771,Saint Heliers North
0,walking,greenspace,Auckland,2.8633587786259542,Saint Heliers North
0,walking,all,Auckland,43.12595419847328,Saint Heliers North
0,walking,supermarket,Auckland,12.827796610169491,Glen Innes West
0,walking,ece,Auckland,3.7335593220338983,Glen Innes West
0,walking,pharmacy,Auckland,7.419661016949153,Glen Innes West
0,walking,doctor,Auckland,10.055593220338983,Glen Innes West
0,walking,primary_school,Auckland,5.827796610169491,Glen Innes West
0,walking,greenspace,Auckland,2.3003389830508474,Glen Innes West
0,walking,all,Auckland,12.99864406779661,Glen Innes West
0,walking,supermarket,Auckland,8.121621621621621,Panmure Glen Innes Industrial
0,walking,ece,Auckland,3.436936936936937,Panmure Glen Innes Industrial
0,walking,pharmacy,Auckland,9.612612612612613,Panmure Glen Innes Industrial
0,walking,doctor,Auckland,9.612612612612613,Panmure Glen Innes Industrial
0,walking,primary_school,Auckland,15.576576576576576,Panmure Glen Innes Industrial
0,walking,greenspace,Auckland,4.698198198198198,Panmure Glen Innes Industrial
0,walking,all,Auckland,15.576576576576576,Panmure Glen Innes Industrial
0,walking,supermarket,Auckland,12.58719512195122,Point England
0,walking,ece,Auckland,3.773170731707317,Point England
0,walking,pharmacy,Auckland,12.324390243902439,Point England
0,walking,doctor,Auckland,12.417682926829269,Point England
0,walking,primary_school,Auckland,6.711585365853659,Point England
0,walking,greenspace,Auckland,1.3682926829268294,Point England
0,walking,all,Auckland,13.703658536585365,Point England
0,walking,supermarket,Auckland,12.122478386167147,Tamaki
0,walking,ece,Auckland,5.337896253602305,Tamaki
0,walking,pharmacy,Auckland,10.097982708933717,Tamaki
0,walking,doctor,Auckland,10.020893371757925,Tamaki
0,walking,primary_school,Auckland,7.824207492795389,Tamaki
0,walking,greenspace,Auckland,1.3573487031700289,Tamaki
0,walking,all,Auckland,12.381123919308358,Tamaki
0,walking,supermarket,Auckland,2.7733333333333334,Panmure West
0,walking,ece,Auckland,4.32,Panmure West
0,walking,pharmacy,Auckland,2.04,Panmure West
0,walking,doctor,Auckland,2.5866666666666664,Panmure West
0,walking,primary_school,Auckland,4.68,Panmure West
0,walking,greenspace,Auckland,2.7733333333333334,Panmure West
0,walking,all,Auckland,5.906666666666666,Panmure West
0,walking,supermarket,Auckland,44.046970728386654,Glendowie North
0,walking,ece,Auckland,7.124574540503744,Glendowie North
0,walking,pharmacy,Auckland,19.765146358066712,Glendowie North
0,walking,doctor,Auckland,19.59632402995235,Glendowie North
0,walking,primary_school,Auckland,7.901293396868618,Glendowie North
0,walking,greenspace,Auckland,2.339006126616746,Glendowie North
0,walking,all,Auckland,44.046970728386654,Glendowie North
0,walking,supermarket,Auckland,30.227,Bucklands Beach North
0,walking,ece,Auckland,8.981,Bucklands Beach North
0,walking,pharmacy,Auckland,31.028,Bucklands Beach North
0,walking,doctor,Auckland,31.028,Bucklands Beach North
0,walking,primary_school,Auckland,8.411,Bucklands Beach North
0,walking,greenspace,Auckland,1.677,Bucklands Beach North
0,walking,all,Auckland,31.028,Bucklands Beach North
0,walking,supermarket,Auckland,23.254134029590947,Glen Innes East-Wai O Taiki Bay
0,walking,ece,Auckland,3.647519582245431,Glen Innes East-Wai O Taiki Bay
0,walking,pharmacy,Auckland,10.795474325500436,Glen Innes East-Wai O Taiki Bay
0,walking,doctor,Auckland,10.580504786771105,Glen Innes East-Wai O Taiki Bay
0,walking,primary_school,Auckland,7.053089643167972,Glen Innes East-Wai O Taiki Bay
0,walking,greenspace,Auckland,1.114012184508268,Glen Innes East-Wai O Taiki Bay
0,walking,all,Auckland,23.254134029590947,Glen Innes East-Wai O Taiki Bay
0,walking,supermarket,Auckland,19.26923076923077,Pakuranga Heights East
0,walking,ece,Auckland,5.026923076923077,Pakuranga Heights East
0,walking,pharmacy,Auckland,20.948076923076922,Pakuranga Heights East
0,walking,doctor,Auckland,18.64519230769231,Pakuranga Heights East
0,walking,primary_school,Auckland,12.79326923076923,Pakuranga Heights East
0,walking,greenspace,Auckland,2.798076923076923,Pakuranga Heights East
0,walking,all,Auckland,21.973076923076924,Pakuranga Heights East
0,walking,supermarket,Auckland,17.89455488331893,Sunnyhills West-Pakuranga North
0,walking,ece,Auckland,11.599827139152982,Sunnyhills West-Pakuranga North
0,walking,pharmacy,Auckland,17.670700086430422,Sunnyhills West-Pakuranga North
0,walking,doctor,Auckland,11.81590319792567,Sunnyhills West-Pakuranga North
0,walking,primary_school,Auckland,8.88504753673293,Sunnyhills West-Pakuranga North
0,walking,greenspace,Auckland,1.6974935177182369,Sunnyhills West-Pakuranga North
0,walking,all,Auckland,20.038893690579084,Sunnyhills West-Pakuranga North
0,walking,supermarket,Auckland,17.906588003933138,New Lynn Seabrook
0,walking,ece,Auckland,6.0688298918387416,New Lynn Seabrook
0,walking,pharmacy,Auckland,8.00589970501475,New Lynn Seabrook
0,walking,doctor,Auckland,15.246804326450345,New Lynn Seabrook
0,walking,primary_school,Auckland,7.312684365781711,New Lynn Seabrook
0,walking,greenspace,Auckland,2.1140609636184857,New Lynn Seabrook
0,walking,all,Auckland,18.900688298918386,New Lynn Seabrook
0,walking,supermarket,Auckland,13.23869610935857,Half Moon Bay West
0,walking,ece,Auckland,5.9253417455310196,Half Moon Bay West
0,walking,pharmacy,Auckland,13.650893796004206,Half Moon Bay West
0,walking,doctor,Auckland,13.650893796004206,Half Moon Bay West
0,walking,primary_school,Auckland,16.160883280757098,Half Moon Bay West
0,walking,greenspace,Auckland,1.5594111461619349,Half Moon Bay West
0,walking,all,Auckland,16.67297581493165,Half Moon Bay West
0,walking,supermarket,Auckland,28.227906976744187,Farm Cove
0,walking,ece,Auckland,5.284883720930233,Farm Cove
0,walking,pharmacy,Auckland,27.21395348837209,Farm Cove
0,walking,doctor,Auckland,21.92325581395349,Farm Cove
